Observer,Date,Site,Depth_m,Count,Genus,Species,Size,Percent_bleached,Percent_VN_dead,Percent_N_dead,Orientation,Note,Habitat,Percent_mortality,SizeStandardized,Percent_healthy,Percent_impact,impact
TA,7/10/19,LTER1,17,1,Pocillopora,NA,29-Oct,30,70,0,B,NA,OR,70,10 - 29 cm ,0,100,1
TA,7/10/19,LTER1,17,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,1,Pocillopora,NA,29-Oct,0,0,5,B,NA,OR,5,10 - 29 cm ,95,5,0
TA,7/10/19,LTER1,17,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,1,Pocillopora,NA,29-Oct,0,80,20,T,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/10/19,LTER1,17,1,Pocillopora,NA,29-Oct,5,0,0,B,NA,OR,0,10 - 29 cm ,95,5,0
TA,7/10/19,LTER1,17,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,4,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,4,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,4,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,4,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,1,Pocillopora,NA,29-Oct,70,0,0,B,NA,OR,0,10 - 29 cm ,30,70,0
TA,7/10/19,LTER1,17,1,Pocillopora,NA,29-Oct,0,0,10,B,NA,OR,10,10 - 29 cm ,90,10,0
TA,7/10/19,LTER1,17,2,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,2,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,3,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,3,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,3,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,1,Pocillopora,NA,29-Oct,0,0,0,T,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,1,Pocillopora,NA,29-Oct,0,0,30,B,NA,OR,30,10 - 29 cm ,70,30,0
TA,7/10/19,LTER1,17,1,Pocillopora,NA,30+,70,10,0,T,NA,OR,10,30+ cm,20,80,1
TA,7/10/19,LTER1,17,1,Pocillopora,NA,29-Oct,0,0,0,S,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,1,Pocillopora,NA,29-Oct,0,0,0,S,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,1,Pocillopora,NA,29-Oct,50,50,0,S,NA,OR,50,10 - 29 cm ,0,100,1
TA,7/10/19,LTER1,17,1,Pocillopora,NA,29-Oct,0,0,0,S,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,1,Pocillopora,NA,29-Oct,0,0,10,S,NA,OR,10,10 - 29 cm ,90,10,0
TA,7/10/19,LTER1,17,2,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,2,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,1,Pocillopora,NA,30+,0,0,0,S,NA,OR,0,30+ cm,100,0,0
TA,7/10/19,LTER1,17,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,1,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/10/19,LTER1,17,1,Pocillopora,NA,29-Oct,40,0,0,B,NA,OR,0,10 - 29 cm ,60,40,0
TA,7/10/19,LTER1,17,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,1,Pocillopora,NA,29-Oct,30,0,0,B,NA,OR,0,10 - 29 cm ,70,30,0
TA,7/10/19,LTER1,17,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,3,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,3,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,3,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,3,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,3,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,3,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,1,Pocillopora,NA,29-Oct,0,0,40,B,NA,OR,40,10 - 29 cm ,60,40,0
TA,7/10/19,LTER1,17,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,2,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,2,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/10/19,LTER1,17,1,Pocillopora,NA,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,0,0,S,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,2,Pocillopora,NA,29-Oct,30,40,30,S,NA,OR,70,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,2,Pocillopora,NA,29-Oct,30,40,30,S,NA,OR,70,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,0,0,S,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,30+,60,40,0,B,NA,OR,40,30+ cm,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,10,30,60,B,NA,OR,90,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,30+,50,30,20,B,NA,OR,50,30+ cm,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,30+,0,70,30,B,NA,OR,100,30+ cm,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,40,20,0,B,NA,OR,20,10 - 29 cm ,40,60,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,50,50,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,30,50,20,B,NA,OR,70,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,70,30,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,4,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,4,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,4,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,4,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,30,70,0,B,NA,OR,70,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,70,30,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,60,40,0,B,NA,OR,40,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,30+,60,40,0,B,NA,OR,40,30+ cm,0,100,1
TA,7/9/19,LTER2,10,2,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,2,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,2,Pocillopora,NA,29-Oct,0,0,0,S,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,2,Pocillopora,NA,29-Oct,0,0,0,S,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,30,60,0,B,NA,OR,60,10 - 29 cm ,10,90,1
TA,7/9/19,LTER2,10,3,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,3,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,3,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,80,20,0,B,NA,OR,20,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,2,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,2,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,30,0,0,B,NA,OR,0,10 - 29 cm ,70,30,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,15,0,0,B,NA,OR,0,10 - 29 cm ,85,15,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,30+,70,30,0,B,NA,OR,30,30+ cm,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,20,0,0,B,NA,OR,0,10 - 29 cm ,80,20,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,2,Pocillopora,NA,29-Oct,0,50,50,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,2,Pocillopora,NA,29-Oct,0,50,50,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,70,30,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,30,70,0,B,NA,OR,70,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,50,50,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/9/19,LTER2,10,2,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,2,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,80,20,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,30+,60,30,0,B,NA,OR,30,30+ cm,10,90,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,2,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,2,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,30+,0,70,30,B,NA,OR,100,30+ cm,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,30+,60,20,0,B,NA,OR,20,30+ cm,20,80,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,10,0,0,B,NA,OR,0,10 - 29 cm ,90,10,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,60,0,0,B,NA,OR,0,10 - 29 cm ,40,60,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,0,30,B,NA,OR,30,10 - 29 cm ,70,30,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,30+,65,35,0,B,NA,OR,35,30+ cm,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,25,75,0,B,NA,OR,75,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,30,70,0,B,NA,OR,70,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,15,0,0,B,NA,OR,0,10 - 29 cm ,85,15,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,15,0,0,B,NA,OR,0,10 - 29 cm ,85,15,0
TA,7/9/19,LTER2,10,2,Pocillopora,NA,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,2,Pocillopora,NA,29-Oct,0,0,100,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,50,50,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,35,65,0,B,NA,OR,65,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,100,0,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,30+,0,70,30,B,NA,OR,100,30+ cm,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,30+,30,35,35,B,NA,OR,70,30+ cm,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,40,0,60,B,NA,OR,60,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,100,0,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,30,70,0,B,NA,OR,70,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,40,0,0,B,NA,OR,0,10 - 29 cm ,60,40,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,30,10,0,B,NA,OR,10,10 - 29 cm ,60,40,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,20,50,30,B,NA,OR,80,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,30+,50,25,5,B,NA,OR,30,30+ cm,20,80,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,30,70,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,10,80,10,B,NA,OR,90,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,80,20,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,30,70,0,B,NA,OR,70,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,3,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,3,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,3,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,100,0,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,100,0,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,3,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,3,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,3,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,100,0,B,NA,OR,100,10 - 29 cm ,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,30+,50,50,0,B,NA,OR,50,30+ cm,0,100,1
TA,7/9/19,LTER2,10,3,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,3,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,3,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,10,1,Pocillopora,NA,30+,10,90,0,B,NA,OR,90,30+ cm,0,100,1
TA,7/9/19,LTER2,10,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,17,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,17,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,17,1,Pocillopora,NA,29-Oct,0,0,0,S,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,17,1,Pocillopora,NA,29-Oct,0,0,0,S,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,17,1,Pocillopora,NA,29-Oct,0,0,0,T,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,17,1,Pocillopora,NA,29-Oct,0,0,0,S,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,17,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,17,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,17,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,17,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,17,1,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/9/19,LTER2,17,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,17,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,17,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,17,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,17,1,Pocillopora,NA,9-May,0,0,0,B,NA,OR,0,5-9 cm,100,0,0
TA,7/9/19,LTER2,17,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,17,1,Pocillopora,NA,29-Oct,5,0,15,B,NA,OR,15,10 - 29 cm ,80,20,0
TA,7/9/19,LTER2,17,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,17,1,Pocillopora,NA,29-Oct,15,0,0,B,NA,OR,0,10 - 29 cm ,85,15,0
TA,7/9/19,LTER2,17,4,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,17,4,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,17,4,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,17,4,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,17,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,17,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,17,1,Pocillopora,NA,29-Oct,0,0,0,S,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,17,1,Pocillopora,NA,9-May,0,0,0,T,NA,OR,0,5-9 cm,100,0,0
TA,7/9/19,LTER2,17,1,Pocillopora,NA,29-Oct,0,5,0,T,NA,OR,5,10 - 29 cm ,95,5,0
TA,7/9/19,LTER2,17,1,Pocillopora,NA,29-Oct,0,0,0,S,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,17,1,Pocillopora,NA,29-Oct,60,10,0,B,NA,OR,10,10 - 29 cm ,30,70,0
TA,7/9/19,LTER2,17,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,17,1,Pocillopora,NA,29-Oct,0,5,0,S,NA,OR,5,10 - 29 cm ,95,5,0
TA,7/9/19,LTER2,17,1,Pocillopora,NA,29-Oct,0,0,5,B,NA,OR,5,10 - 29 cm ,95,5,0
TA,7/9/19,LTER2,17,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,17,1,Pocillopora,NA,29-Oct,5,0,0,B,NA,OR,0,10 - 29 cm ,95,5,0
TA,7/9/19,LTER2,17,1,Pocillopora,NA,29-Oct,0,0,0,B,NA,OR,0,10 - 29 cm ,100,0,0
TA,7/9/19,LTER2,17,1,Pocillopora,NA,9-May,0,0,0,T,NA,OR,0,5-9 cm,100,0,0
